"instance","metodo","exec","fo","n","time","fitness"
"C208","EightAgent",22,585.800002813339,3,4.862,3585.80000281334
"C208","EightAgent",23,585.800002813339,3,5.212,3585.80000281334
"C208","EightAgent",24,588.300002336502,3,8.224,3588.3000023365
"C208","EightAgent",25,585.800002813339,3,3.681,3585.80000281334
"C208","EightAgent",26,585.800002813339,3,10.164,3585.80000281334
"C208","EightAgent",27,585.800002813339,3,13.525,3585.80000281334
"C208","EightAgent",28,585.800002813339,3,2.996,3585.80000281334
"C208","EightAgent",29,592.800002813339,3,5.778,3592.80000281334
"C208","TenAgent",0,585.800002813339,3,0.88,3585.80000281334
"C208","TenAgent",1,585.800002813339,3,10.384,3585.80000281334
"C208","TenAgent",2,585.800002813339,3,14.131,3585.80000281334
"C208","TenAgent",3,585.800002813339,3,12.399,3585.80000281334
"C208","TenAgent",4,585.800002813339,3,11.713,3585.80000281334
"C208","TenAgent",5,585.800002813339,3,12.434,3585.80000281334
"C208","TenAgent",6,585.800002813339,3,9.91,3585.80000281334
"C208","TenAgent",7,585.800002813339,3,7.29,3585.80000281334
"C208","TenAgent",8,585.800002813339,3,21.113,3585.80000281334
"C208","TenAgent",9,585.800002813339,3,1.187,3585.80000281334
"C208","TenAgent",10,585.800002813339,3,7.235,3585.80000281334
"C208","TenAgent",11,586.400002717972,3,3.83,3586.40000271797
"C208","TenAgent",12,585.800002813339,3,4.47,3585.80000281334
"C208","TenAgent",13,585.800002813339,3,5.336,3585.80000281334
"C208","TenAgent",14,585.800002813339,3,5.079,3585.80000281334
"C208","TenAgent",15,585.800002813339,3,7.218,3585.80000281334
"C208","TenAgent",16,585.800002813339,3,5.717,3585.80000281334
"C208","TenAgent",17,585.800002813339,3,1.386,3585.80000281334
"C208","TenAgent",18,585.800002813339,3,11.009,3585.80000281334
"C208","TenAgent",19,585.800002813339,3,19.177,3585.80000281334
"C208","TenAgent",20,585.800002813339,3,6.664,3585.80000281334
"C208","TenAgent",21,585.800002813339,3,11.125,3585.80000281334
"C208","TenAgent",22,585.800002813339,3,5.473,3585.80000281334
"C208","TenAgent",23,585.800002813339,3,0.906,3585.80000281334
"C208","TenAgent",24,585.800002813339,3,6.883,3585.80000281334
"C208","TenAgent",25,585.800002813339,3,5.845,3585.80000281334
"C208","TenAgent",26,585.800002813339,3,5.638,3585.80000281334
"C208","TenAgent",27,585.800002813339,3,21.655,3585.80000281334
"C208","TenAgent",28,586.200002908707,3,8.794,3586.20000290871
"C208","TenAgent",29,585.800002813339,3,14.003,3585.80000281334
"C208","TwentyAgent",0,586.400002717972,3,7.446,3586.40000271797
"C208","TwentyAgent",1,585.800002813339,3,1.045,3585.80000281334
"C208","TwentyAgent",2,585.800002813339,3,1.976,3585.80000281334
"C208","TwentyAgent",3,585.800002813339,3,4.953,3585.80000281334
"C208","TwentyAgent",4,585.800002813339,3,17.03,3585.80000281334
"C208","TwentyAgent",5,585.800002813339,3,6.501,3585.80000281334
"C208","TwentyAgent",6,585.800002813339,3,6.939,3585.80000281334
"C208","TwentyAgent",7,585.800002813339,3,5.938,3585.80000281334
"C208","TwentyAgent",8,585.800002813339,3,0.807,3585.80000281334
"C208","TwentyAgent",9,585.800002813339,3,8.663,3585.80000281334
"C208","TwentyAgent",10,585.800002813339,3,7.838,3585.80000281334
"C208","TwentyAgent",11,585.800002813339,3,9.13,3585.80000281334
"C208","TwentyAgent",12,585.800002813339,3,12.892,3585.80000281334
"C208","TwentyAgent",13,585.800002813339,3,2.233,3585.80000281334
"C208","TwentyAgent",14,585.800002813339,3,3.289,3585.80000281334
"C208","TwentyAgent",15,585.800002813339,3,7.561,3585.80000281334
"C208","TwentyAgent",16,585.800002813339,3,0.957,3585.80000281334
"C208","TwentyAgent",17,585.800002813339,3,6.147,3585.80000281334
"C208","TwentyAgent",18,585.800002813339,3,7.763,3585.80000281334
"C208","TwentyAgent",19,585.800002813339,3,1.713,3585.80000281334
"C208","TwentyAgent",20,586.900003194809,3,8.367,3586.90000319481
"C208","TwentyAgent",21,585.800002813339,3,1.262,3585.80000281334
"C208","TwentyAgent",22,585.800002813339,3,11.094,3585.80000281334
"C208","TwentyAgent",23,586.900003194809,3,6.301,3586.90000319481
"C208","TwentyAgent",24,585.800002813339,3,0.957,3585.80000281334
"C208","TwentyAgent",25,585.800002813339,3,0.948,3585.80000281334
"C208","TwentyAgent",26,585.800002813339,3,7.111,3585.80000281334
"C208","TwentyAgent",27,585.800002813339,3,0.975,3585.80000281334
"C208","TwentyAgent",28,585.800002813339,3,1.888,3585.80000281334
"C208","TwentyAgent",29,586.000002622604,3,6.229,3586.0000026226
"C208","ThirtyAgent",0,585.800002813339,3,4.502,3585.80000281334
"C208","ThirtyAgent",1,585.800002813339,3,6.653,3585.80000281334
"C208","ThirtyAgent",2,585.800002813339,3,1.807,3585.80000281334
"C208","ThirtyAgent",3,585.800002813339,3,10.274,3585.80000281334
"C208","ThirtyAgent",4,585.800002813339,3,9.079,3585.80000281334
"C208","ThirtyAgent",5,585.800002813339,3,0.999,3585.80000281334
"C208","ThirtyAgent",6,586.000002622604,3,2.874,3586.0000026226
"C208","ThirtyAgent",7,585.800002813339,3,3.6,3585.80000281334
"C208","ThirtyAgent",8,585.800002813339,3,2.508,3585.80000281334
"C208","ThirtyAgent",9,585.800002813339,3,0.951,3585.80000281334
"C208","ThirtyAgent",10,585.800002813339,3,5.561,3585.80000281334
"C208","ThirtyAgent",11,586.200002908707,3,0.901,3586.20000290871
"C208","ThirtyAgent",12,586.200002908707,3,1.174,3586.20000290871
"C208","ThirtyAgent",13,585.800002813339,3,1.055,3585.80000281334
"C208","ThirtyAgent",14,585.800002813339,3,3.567,3585.80000281334
"C208","ThirtyAgent",15,585.800002813339,3,2.597,3585.80000281334
"C208","ThirtyAgent",16,586.400002717972,3,1.992,3586.40000271797
"C208","ThirtyAgent",17,585.800002813339,3,1.097,3585.80000281334
"C208","ThirtyAgent",18,585.800002813339,3,1.158,3585.80000281334
"C208","ThirtyAgent",19,585.800002813339,3,1.595,3585.80000281334
"C208","ThirtyAgent",20,585.800002813339,3,4.082,3585.80000281334
"C208","ThirtyAgent",21,585.800002813339,3,7.083,3585.80000281334
"C208","ThirtyAgent",22,585.800002813339,3,1.412,3585.80000281334
"C208","ThirtyAgent",23,585.800002813339,3,1.039,3585.80000281334
"C208","ThirtyAgent",24,585.800002813339,3,7.025,3585.80000281334
"C208","ThirtyAgent",25,585.800002813339,3,1.667,3585.80000281334
"C208","ThirtyAgent",26,585.800002813339,3,1.472,3585.80000281334
"C208","ThirtyAgent",27,585.800002813339,3,2.859,3585.80000281334
"C208","ThirtyAgent",28,585.800002813339,3,1.246,3585.80000281334
"C208","ThirtyAgent",29,585.800002813339,3,1.593,3585.80000281334
"C208","FortyAgent",0,585.800002813339,3,1.153,3585.80000281334
"C208","FortyAgent",1,585.800002813339,3,5.123,3585.80000281334
"C208","FortyAgent",2,585.800002813339,3,8.771,3585.80000281334
"C208","FortyAgent",3,586.200002908707,3,6.178,3586.20000290871
"C208","FortyAgent",4,586.200002908707,3,1.391,3586.20000290871
"C208","FortyAgent",5,586.400002717972,3,6.356,3586.40000271797
"C208","FortyAgent",6,585.800002813339,3,1.307,3585.80000281334
"C208","FortyAgent",7,585.800002813339,3,4.922,3585.80000281334
"C208","FortyAgent",8,585.800002813339,3,5.143,3585.80000281334
"C208","FortyAgent",9,585.800002813339,3,8.722,3585.80000281334
"C208","FortyAgent",10,585.800002813339,3,4.978,3585.80000281334
"C208","FortyAgent",11,585.800002813339,3,2.805,3585.80000281334
"C208","FortyAgent",12,586.900003194809,3,12.192,3586.90000319481
"C208","FortyAgent",13,585.800002813339,3,1.129,3585.80000281334
"C208","FortyAgent",14,586.200002908707,3,1.321,3586.20000290871
"C208","FortyAgent",15,585.800002813339,3,2.858,3585.80000281334
"C208","FortyAgent",16,585.800002813339,3,1.047,3585.80000281334
"C208","FortyAgent",17,585.800002813339,3,1.243,3585.80000281334
"C208","FortyAgent",18,585.800002813339,3,7.151,3585.80000281334
"C208","FortyAgent",19,585.800002813339,3,2.437,3585.80000281334
"C208","FortyAgent",20,585.800002813339,3,2.027,3585.80000281334
"C208","FortyAgent",21,586.200002908707,3,1.382,3586.20000290871
"C208","FortyAgent",22,585.800002813339,3,4.125,3585.80000281334
"C208","FortyAgent",23,585.800002813339,3,1.377,3585.80000281334
"C208","FortyAgent",24,586.000002622604,3,2.801,3586.0000026226
"C208","FortyAgent",25,585.800002813339,3,1.058,3585.80000281334
"C208","FortyAgent",26,585.800002813339,3,10.96,3585.80000281334
"C208","FortyAgent",27,585.800002813339,3,1.14,3585.80000281334
"C208","FortyAgent",28,585.800002813339,3,9.292,3585.80000281334
"C208","FortyAgent",29,585.800002813339,3,1.747,3585.80000281334
"C208","FiftyAgent",0,585.800002813339,3,1.406,3585.80000281334
"C208","FiftyAgent",1,585.800002813339,3,5.924,3585.80000281334
"C208","FiftyAgent",2,585.800002813339,3,3.822,3585.80000281334
"C208","FiftyAgent",3,585.800002813339,3,10.221,3585.80000281334
"C208","FiftyAgent",4,585.800002813339,3,2.036,3585.80000281334
"C208","FiftyAgent",5,585.800002813339,3,1.276,3585.80000281334
"C208","FiftyAgent",6,585.800002813339,3,4.681,3585.80000281334
"C208","FiftyAgent",7,585.800002813339,3,5.134,3585.80000281334
"C208","FiftyAgent",8,585.800002813339,3,1.239,3585.80000281334
"C208","FiftyAgent",9,585.800002813339,3,2.199,3585.80000281334
"C208","FiftyAgent",10,585.800002813339,3,5.16,3585.80000281334
"C208","FiftyAgent",11,585.800002813339,3,1.164,3585.80000281334
"C208","FiftyAgent",12,585.800002813339,3,1.87,3585.80000281334
"C208","FiftyAgent",13,585.800002813339,3,2.205,3585.80000281334
"C208","FiftyAgent",14,585.800002813339,3,6.247,3585.80000281334
"C208","FiftyAgent",15,585.800002813339,3,1.434,3585.80000281334
"C208","FiftyAgent",16,585.800002813339,3,3.016,3585.80000281334
"C208","FiftyAgent",17,585.800002813339,3,7.629,3585.80000281334
"C208","FiftyAgent",18,585.800002813339,3,1.36,3585.80000281334
"C208","FiftyAgent",19,585.800002813339,3,5.41,3585.80000281334
"C208","FiftyAgent",20,585.800002813339,3,2.427,3585.80000281334
"C208","FiftyAgent",21,586.000002622604,3,1.306,3586.0000026226
"C208","FiftyAgent",22,585.800002813339,3,6.15,3585.80000281334
"C208","FiftyAgent",23,586.000002622604,3,1.149,3586.0000026226
"C208","FiftyAgent",24,585.800002813339,3,1.464,3585.80000281334
"C208","FiftyAgent",25,585.800002813339,3,2.117,3585.80000281334
"C208","FiftyAgent",26,585.800002813339,3,1.77,3585.80000281334
"C208","FiftyAgent",27,586.000002622604,3,6.164,3586.0000026226
"C208","FiftyAgent",28,585.800002813339,3,1.563,3585.80000281334
"C208","FiftyAgent",29,585.800002813339,3,10.717,3585.80000281334
"C208","SixtyAgent",0,585.800002813339,3,2.162,3585.80000281334
"C208","SixtyAgent",1,585.800002813339,3,1.603,3585.80000281334
"C208","SixtyAgent",2,587.100003004074,3,1.912,3587.10000300407
"C208","SixtyAgent",3,585.800002813339,3,3.695,3585.80000281334
"C208","SixtyAgent",4,585.800002813339,3,1.133,3585.80000281334
"C208","SixtyAgent",5,585.800002813339,3,1.433,3585.80000281334
"C208","SixtyAgent",6,586.200002908707,3,1.42,3586.20000290871
"C208","SixtyAgent",7,585.800002813339,3,1.319,3585.80000281334
"C208","SixtyAgent",8,585.800002813339,3,1.224,3585.80000281334
"C208","SixtyAgent",9,585.800002813339,3,1.494,3585.80000281334
"C208","SixtyAgent",10,585.800002813339,3,1.369,3585.80000281334
"C208","SixtyAgent",11,585.800002813339,3,1.832,3585.80000281334
"C208","SixtyAgent",12,585.800002813339,3,1.425,3585.80000281334
"C208","SixtyAgent",13,585.800002813339,3,1.436,3585.80000281334
"C208","SixtyAgent",14,585.800002813339,3,8.671,3585.80000281334
"C208","SixtyAgent",15,585.800002813339,3,1.257,3585.80000281334
"C208","SixtyAgent",16,585.800002813339,3,1.57,3585.80000281334
"C208","SixtyAgent",17,585.800002813339,3,10.686,3585.80000281334
"C208","SixtyAgent",18,585.800002813339,3,1.36,3585.80000281334
"C208","SixtyAgent",19,585.800002813339,3,1.317,3585.80000281334
"C208","SixtyAgent",20,585.800002813339,3,1.598,3585.80000281334
"C208","SixtyAgent",21,585.800002813339,3,3.867,3585.80000281334
"C208","SixtyAgent",22,585.800002813339,3,1.693,3585.80000281334
"C208","SixtyAgent",23,585.800002813339,3,1.543,3585.80000281334
"C208","SixtyAgent",24,585.800002813339,3,1.185,3585.80000281334
"C208","SixtyAgent",25,585.800002813339,3,1.563,3585.80000281334
"C208","SixtyAgent",26,585.800002813339,3,1.562,3585.80000281334
"C208","SixtyAgent",27,585.800002813339,3,2.515,3585.80000281334
"C208","SixtyAgent",28,585.800002813339,3,1.353,3585.80000281334
"C208","SixtyAgent",29,585.800002813339,3,1.227,3585.80000281334
"R112","OneAgent",0,996.299995660782,10,104.284,10996.2999956608
"R112","OneAgent",1,1034.29999923706,10,130.149,11034.2999992371
"R112","OneAgent",2,995.399998426437,10,144.766,10995.3999984264
"R112","OneAgent",3,1031.89999735355,10,51.711,11031.8999973536
"R112","OneAgent",4,1023.99999570847,10,30.255,11023.9999957085
"R112","OneAgent",5,1037.79999876022,10,46.191,11037.7999987602
"R112","OneAgent",6,1024.79999828339,10,147.151,11024.7999982834
"R112","OneAgent",7,1027.29999756813,10,70.718,11027.2999975681
"R112","OneAgent",8,1001.39999580383,10,129.356,11001.3999958038
"R112","OneAgent",9,1030.59999513626,10,116.009,11030.5999951363
"R112","OneAgent",10,1002.20000112057,10,139.178,11002.2000011206
"R112","OneAgent",11,1053.79999399185,10,93.961,11053.7999939919
"R112","OneAgent",12,1003.89999997616,10,145.234,11003.8999999762
"R112","OneAgent",13,1018.49999725819,10,146.607,11018.4999972582
"R112","OneAgent",14,1028.49999809265,10,153.241,11028.4999980927
"R112","OneAgent",15,1002.69999980927,10,54.779,11002.6999998093
"R112","OneAgent",16,1024.29999434948,10,63.594,11024.2999943495
"R112","OneAgent",17,1020.29999756813,10,139.646,11020.2999975681
"R112","OneAgent",18,1038.99999713898,10,110.422,11038.999997139
"R112","OneAgent",19,1035.29999804497,10,60.678,11035.299998045
"R112","OneAgent",20,1034.40000462532,10,107.064,11034.4000046253
"R112","OneAgent",21,1011.69999599457,10,132.138,11011.6999959946
"R112","OneAgent",22,1026.29999923706,10,110.466,11026.2999992371
"R112","OneAgent",23,1007.19999670982,10,103.667,11007.1999967098
"R112","OneAgent",24,1043.19999754429,10,101.942,11043.1999975443
"R112","OneAgent",25,1000.29999399185,10,135.18,11000.2999939919
"R112","OneAgent",26,1019.99999880791,10,82.86,11019.9999988079
"R112","OneAgent",27,994.099997282028,10,40.396,10994.099997282
"R112","OneAgent",28,1040.89999818802,10,101.209,11040.899998188
"R112","OneAgent",29,999.599998950958,10,157.551,10999.599998951
"R112","TwoAgent",0,1064.99999284744,10,112.441,11064.9999928474
"R112","TwoAgent",1,1032.59999608994,10,55.668,11032.5999960899
"R112","TwoAgent",2,984.099995970726,10,166.55,10984.0999959707
"R112","TwoAgent",3,980.499994277954,10,184.283,10980.499994278
"R112","TwoAgent",4,984.699995279312,10,163.525,10984.6999952793
"R112","TwoAgent",5,988.900000095367,10,161.797,10988.9000000954
"R112","TwoAgent",6,985.69999563694,10,149.93,10985.6999956369
"R112","TwoAgent",7,988.499997615814,10,158.035,10988.4999976158
"R112","TwoAgent",8,987.599995136261,10,68.502,10987.5999951363
"R112","TwoAgent",9,991.399997711182,10,138.271,10991.3999977112
"R112","TwoAgent",10,1019.00000071526,10,156.916,11019.0000007153
"R112","TwoAgent",11,1014.69999694824,10,149.347,11014.6999969482
"R112","TwoAgent",12,1000.5999969244,10,170.872,11000.5999969244
"R112","TwoAgent",13,1008.59999454021,10,139.739,11008.5999945402
"R112","TwoAgent",14,967.699993133545,10,162.695,10967.6999931335
"R112","TwoAgent",15,1020.29999876022,10,116.609,11020.2999987602
"R112","TwoAgent",16,1031.29999685287,10,61.087,11031.2999968529
"R112","TwoAgent",17,980.399997234344,10,134.286,10980.3999972343
"R112","TwoAgent",18,1014.79999923706,10,78.075,11014.7999992371
"R112","TwoAgent",19,1010.39999961853,10,75.816,11010.3999996185
"R112","TwoAgent",20,996.39999628067,10,107.775,10996.3999962807
"R112","TwoAgent",21,988.39999461174,10,159.486,10988.3999946117
"R112","TwoAgent",22,1006.19999885559,10,136.678,11006.1999988556
"R112","TwoAgent",23,970.29999756813,10,143.855,10970.2999975681
"R112","TwoAgent",24,1025.59999513626,10,123.145,11025.5999951363
"R112","TwoAgent",25,1005.50000166893,10,149.373,11005.5000016689
"R112","TwoAgent",26,1001.89999604225,10,117.266,11001.8999960423
"R112","TwoAgent",27,980.099997282028,10,67.437,10980.099997282
"R112","TwoAgent",28,1004.0999956131,10,173.199,11004.0999956131
"R112","TwoAgent",29,1010.39999985695,10,163.221,11010.3999998569
"R112","FourAgent",0,996.699995517731,10,134.321,10996.6999955177
"R112","FourAgent",1,1003.89999628067,10,143.851,11003.8999962807
"R112","FourAgent",2,1009.99999761581,10,103.337,11009.9999976158
"R112","FourAgent",3,1000.19999551773,10,96.311,11000.1999955177
"R112","FourAgent",4,989.799996614456,10,125.294,10989.7999966145
"R112","FourAgent",5,979.199995756149,10,106.657,10979.1999957561
"R112","FourAgent",6,989.599992513657,10,112.594,10989.5999925137
"R112","FourAgent",7,985.799998998642,10,125.738,10985.7999989986
"R112","FourAgent",8,973.199996471405,10,169.64,10973.1999964714
"R112","FourAgent",9,1001.19999885559,10,96.911,11001.1999988556
"R112","FourAgent",10,1013.79999804497,10,136.055,11013.799998045
"R112","FourAgent",11,970.999995708466,10,157.094,10970.9999957085
"R112","FourAgent",12,983.299997329712,10,107.122,10983.2999973297
"R112","FourAgent",13,990.899998545647,10,128.03,10990.8999985456
"R112","FourAgent",14,970.199997663498,10,135.742,10970.1999976635
"R112","FourAgent",15,1005.09999573231,10,100.896,11005.0999957323
"R112","FourAgent",16,978.699999809265,10,127.52,10978.6999998093
"R112","FourAgent",17,987.699997425079,10,176.965,10987.6999974251
"R112","FourAgent",18,1021.20000123978,10,36.817,11021.2000012398
"R112","FourAgent",19,993.399998188019,10,110.104,10993.399998188
"R112","FourAgent",20,1000.29999637604,10,153.482,11000.299996376
"R112","FourAgent",21,986.399998664856,10,141.121,10986.3999986649
"R112","FourAgent",22,979.599997282028,10,129.604,10979.599997282
"R112","FourAgent",23,994.999999523163,10,162.638,10994.9999995232
"R112","FourAgent",24,988.29999756813,10,148.233,10988.2999975681
"R112","FourAgent",25,981.099997997284,10,97.344,10981.0999979973
"R112","FourAgent",26,1000.39999818802,10,142.182,11000.399998188
"R112","FourAgent",27,1009.69999790192,10,176.505,11009.6999979019
